Day,Time,Time 1,Place,1Activity1123,act,dur
20190105,1.54669E+12,Sat Jan 05 17:27:10 GMT+05:30 2019,,vehicle,Transport,1345553
20190105,1.54669E+12,Sat Jan 05 17:49:35 GMT+05:30 2019,,phone: mCent Browser,No category,111953
20190105,1.54669E+12,Sat Jan 05 17:51:27 GMT+05:30 2019,,vehicle,Transport,463164
20190105,1.54669E+12,Sat Jan 05 17:59:10 GMT+05:30 2019,,phone: foodpanda,Art & Entertainment,381111
20190105,1.54669E+12,Sat Jan 05 18:05:31 GMT+05:30 2019,,vehicle,Transport,522783
20190105,1.54669E+12,Sat Jan 05 18:14:14 GMT+05:30 2019,,walk,Transport,155812
20190105,1.54669E+12,Sat Jan 05 18:16:50 GMT+05:30 2019,home,home time,Personal Life,408619
20190105,1.54669E+12,Sat Jan 05 18:23:39 GMT+05:30 2019,home,phone: foodpanda,Art & Entertainment,477326
20190105,1.54669E+12,Sat Jan 05 18:31:36 GMT+05:30 2019,home,home time,Personal Life,297785
20190105,1.54669E+12,Sat Jan 05 18:36:34 GMT+05:30 2019,home,call: +919900260648,Social,109245
20190105,1.54669E+12,Sat Jan 05 18:38:23 GMT+05:30 2019,home,phone: foodpanda,Art & Entertainment,317061
20190105,1.54669E+12,Sat Jan 05 18:43:40 GMT+05:30 2019,home,home time,Personal Life,1703757
20190105,1.5467E+12,Sat Jan 05 19:12:04 GMT+05:30 2019,home,phone: WhatsApp,Social,751489
20190105,1.5467E+12,Sat Jan 05 19:24:35 GMT+05:30 2019,home,phone: Gmail,Social,170469
20190105,1.5467E+12,Sat Jan 05 19:27:26 GMT+05:30 2019,home,home time,Personal Life,438172
20190105,1.5467E+12,Sat Jan 05 19:34:44 GMT+05:30 2019,home,phone: YouTube,Art & Entertainment,728121
20190105,1.5467E+12,Sat Jan 05 19:46:52 GMT+05:30 2019,home,phone: Stepik,No category,209045
20190105,1.5467E+12,Sat Jan 05 19:50:21 GMT+05:30 2019,home,phone: Coding eBooks,No category,450199
20190105,1.5467E+12,Sat Jan 05 19:57:51 GMT+05:30 2019,home,home time,Personal Life,1898820
20190105,1.5467E+12,Sat Jan 05 20:29:30 GMT+05:30 2019,home,call: Home Minister,Social,105718
20190105,1.5467E+12,Sat Jan 05 20:31:16 GMT+05:30 2019,home,sleep,Resting,12523727
20190106,1.54671E+12,Sun Jan 06 00:00:00 GMT+05:30 2019,home,sleep,Resting,4889781
20190106,1.54672E+12,Sun Jan 06 01:21:29 GMT+05:30 2019,home,phone: WhatsApp,Social,159738
20190106,1.54672E+12,Sun Jan 06 01:24:09 GMT+05:30 2019,home,sleep,Resting,2349683
20190106,1.54672E+12,Sun Jan 06 02:03:19 GMT+05:30 2019,,sleep,Resting,12436353
20190106,1.54673E+12,Sun Jan 06 05:30:35 GMT+05:30 2019,,phone: WhatsApp,Social,173906
20190106,1.54673E+12,Sun Jan 06 05:33:29 GMT+05:30 2019,,sleep,Resting,6123003
20190106,1.54674E+12,Sun Jan 06 07:15:32 GMT+05:30 2019,,phone: mCent Browser,No category,2181264
20190106,1.54674E+12,Sun Jan 06 07:51:53 GMT+05:30 2019,,sleep,Resting,4638371
20190106,1.54675E+12,Sun Jan 06 09:09:12 GMT+05:30 2019,,phone: WhatsApp,Social,492935
20190106,1.54675E+12,Sun Jan 06 09:17:25 GMT+05:30 2019,,sleep,Resting,145278
20190106,1.54675E+12,Sun Jan 06 09:19:50 GMT+05:30 2019,,Phone,Social,399573
20190106,1.54675E+12,Sun Jan 06 09:26:29 GMT+05:30 2019,,phone: Gmail,Social,138087
20190106,1.54675E+12,Sun Jan 06 09:28:47 GMT+05:30 2019,,sleep,Resting,1247706
20190106,1.54675E+12,Sun Jan 06 09:49:35 GMT+05:30 2019,,phone: WhatsApp,Social,322358
20190106,1.54675E+12,Sun Jan 06 09:54:58 GMT+05:30 2019,,sleep,Resting,2892533
20190106,1.54675E+12,Sun Jan 06 10:43:10 GMT+05:30 2019,,phone: Maps,Personal Life,273574
20190106,1.54675E+12,Sun Jan 06 10:47:44 GMT+05:30 2019,,sleep,Resting,571935
20190106,1.54675E+12,Sun Jan 06 10:57:16 GMT+05:30 2019,,phone: Maps,Personal Life,195040
20190106,1.54675E+12,Sun Jan 06 11:00:31 GMT+05:30 2019,,sleep,Resting,2371786
20190106,1.54676E+12,Sun Jan 06 11:40:02 GMT+05:30 2019,,phone: Uber,Transport,299962
20190106,1.54676E+12,Sun Jan 06 11:45:02 GMT+05:30 2019,,sleep,Resting,632811
20190106,1.54676E+12,Sun Jan 06 11:55:35 GMT+05:30 2019,,phone: Uber,Transport,96972
20190106,1.54676E+12,Sun Jan 06 11:57:12 GMT+05:30 2019,,phone: Datacamp,Professional Life,329494
20190106,1.54676E+12,Sun Jan 06 12:02:42 GMT+05:30 2019,,phone: Uber,Transport,109804
20190106,1.54676E+12,Sun Jan 06 12:04:31 GMT+05:30 2019,,sleep,Resting,213452
20190106,1.54676E+12,Sun Jan 06 12:08:05 GMT+05:30 2019,,phone: Uber,Transport,114328
20190106,1.54676E+12,Sun Jan 06 12:09:59 GMT+05:30 2019,,,No category,360830
20190106,1.54676E+12,Sun Jan 06 12:16:00 GMT+05:30 2019,,phone: WhatsApp,Social,104624
20190106,1.54676E+12,Sun Jan 06 12:17:45 GMT+05:30 2019,,vehicle,Transport,244946
20190106,1.54676E+12,Sun Jan 06 12:21:50 GMT+05:30 2019,,phone: Maps,Personal Life,242543
20190106,1.54676E+12,Sun Jan 06 12:25:52 GMT+05:30 2019,,,No category,612133
20190106,1.54676E+12,Sun Jan 06 12:36:04 GMT+05:30 2019,,phone: Maps,Personal Life,136925
20190106,1.54676E+12,Sun Jan 06 12:38:21 GMT+05:30 2019,,walk,Transport,446611
20190106,1.54676E+12,Sun Jan 06 12:45:48 GMT+05:30 2019,,phone: Drive,Professional Life,899855
20190106,1.54676E+12,Sun Jan 06 13:00:48 GMT+05:30 2019,,walk,Transport,146705
20190106,1.54676E+12,Sun Jan 06 13:03:14 GMT+05:30 2019,,phone: Browser,Art & Entertainment,221390
20190106,1.54676E+12,Sun Jan 06 13:06:56 GMT+05:30 2019,,phone: Paytm,Personal Life,143996
20190106,1.54676E+12,Sun Jan 06 13:09:20 GMT+05:30 2019,,vehicle,Transport,170295
20190106,1.54676E+12,Sun Jan 06 13:12:10 GMT+05:30 2019,,walk,Transport,353262
20190106,1.54676E+12,Sun Jan 06 13:18:03 GMT+05:30 2019,,phone: Uber,Transport,155142
20190106,1.54676E+12,Sun Jan 06 13:20:38 GMT+05:30 2019,,walk,Transport,1727880
20190106,1.54676E+12,Sun Jan 06 13:49:26 GMT+05:30 2019,,phone: Maps,Personal Life,119133
20190106,1.54676E+12,Sun Jan 06 13:51:25 GMT+05:30 2019,,walk,Transport,175599
20190106,1.54676E+12,Sun Jan 06 13:54:21 GMT+05:30 2019,,phone: WhatsApp,Social,98445
20190106,1.54676E+12,Sun Jan 06 13:56:00 GMT+05:30 2019,Jamboree Education,work,Professional Life,115283
20190106,1.54676E+12,Sun Jan 06 13:57:55 GMT+05:30 2019,Jamboree Education,phone: WhatsApp,Social,122727
20190106,1.54676E+12,Sun Jan 06 13:59:58 GMT+05:30 2019,Jamboree Education,work,Professional Life,10563878
20190106,1.54677E+12,Sun Jan 06 16:56:01 GMT+05:30 2019,,phone: Paytm,Personal Life,163633
20190106,1.54677E+12,Sun Jan 06 16:58:45 GMT+05:30 2019,,phone: Uber,Transport,245739
20190106,1.54677E+12,Sun Jan 06 17:02:51 GMT+05:30 2019,,phone: WhatsApp,Social,280466
20190106,1.54677E+12,Sun Jan 06 17:07:31 GMT+05:30 2019,,vehicle,Transport,692822
20190106,1.54678E+12,Sun Jan 06 17:19:04 GMT+05:30 2019,,phone: WPS Office,Professional Life,203651
20190106,1.54678E+12,Sun Jan 06 17:22:28 GMT+05:30 2019,,vehicle,Transport,1417271
20190106,1.54678E+12,Sun Jan 06 17:46:05 GMT+05:30 2019,,walk,Transport,365995
20190106,1.54678E+12,Sun Jan 06 17:52:11 GMT+05:30 2019,,phone: Zomato,Personal Life,128541
20190106,1.54678E+12,Sun Jan 06 17:54:20 GMT+05:30 2019,home,phone: Zomato,Personal Life,385721
20190106,1.54678E+12,Sun Jan 06 18:00:45 GMT+05:30 2019,home,home time,Personal Life,210173
20190106,1.54678E+12,Sun Jan 06 18:04:15 GMT+05:30 2019,home,phone: Zomato,Personal Life,304366
20190106,1.54678E+12,Sun Jan 06 18:09:20 GMT+05:30 2019,home,home time,Personal Life,579336
20190106,1.54678E+12,Sun Jan 06 18:18:59 GMT+05:30 2019,home,phone: Zomato,Personal Life,98126
20190106,1.54678E+12,Sun Jan 06 18:20:37 GMT+05:30 2019,home,home time,Personal Life,376236
20190106,1.54678E+12,Sun Jan 06 18:26:54 GMT+05:30 2019,home,phone: Zomato,Personal Life,243394
20190106,1.54678E+12,Sun Jan 06 18:30:57 GMT+05:30 2019,home,home time,Personal Life,454922
20190106,1.54678E+12,Sun Jan 06 18:38:32 GMT+05:30 2019,home,phone: Zomato,Personal Life,505473
20190106,1.54678E+12,Sun Jan 06 18:46:57 GMT+05:30 2019,home,home time,Personal Life,596831
20190106,1.54678E+12,Sun Jan 06 18:56:54 GMT+05:30 2019,home,call: Home Minister,Social,186137
20190106,1.54678E+12,Sun Jan 06 19:00:00 GMT+05:30 2019,home,home time,Personal Life,817465
20190106,1.54678E+12,Sun Jan 06 19:13:38 GMT+05:30 2019,home,phone: WhatsApp,Social,195556
20190106,1.54678E+12,Sun Jan 06 19:16:53 GMT+05:30 2019,home,home time,Personal Life,4078371
20190106,1.54679E+12,Sun Jan 06 20:24:52 GMT+05:30 2019,home,phone: WhatsApp,Social,209150
20190106,1.54679E+12,Sun Jan 06 20:28:21 GMT+05:30 2019,home,home time,Personal Life,681206
20190106,1.54679E+12,Sun Jan 06 20:39:42 GMT+05:30 2019,home,home time,Personal Life,137505
20190106,1.54679E+12,Sun Jan 06 20:42:00 GMT+05:30 2019,,sleep,Resting,173960
20190106,1.54679E+12,Sun Jan 06 20:44:53 GMT+05:30 2019,,phone: mCent Browser,No category,211030
20190106,1.54679E+12,Sun Jan 06 20:48:25 GMT+05:30 2019,,phone: YouTube,Art & Entertainment,584318
20190106,1.54679E+12,Sun Jan 06 20:58:09 GMT+05:30 2019,,sleep,Resting,10910677
20190107,1.5468E+12,Mon Jan 07 00:00:00 GMT+05:30 2019,,sleep,Resting,4075784
20190107,1.5468E+12,Mon Jan 07 01:07:55 GMT+05:30 2019,,phone: WhatsApp,Social,125302
20190107,1.5468E+12,Mon Jan 07 01:10:01 GMT+05:30 2019,,sleep,Resting,12123966
20190107,1.54682E+12,Mon Jan 07 04:32:05 GMT+05:30 2019,,phone: Clock,Personal Life,174624
20190107,1.54682E+12,Mon Jan 07 04:34:59 GMT+05:30 2019,,phone: WhatsApp,Social,299977
20190107,1.54682E+12,Mon Jan 07 04:39:59 GMT+05:30 2019,,phone: Clock,Personal Life,110973
20190107,1.54682E+12,Mon Jan 07 04:41:50 GMT+05:30 2019,,phone: WhatsApp,Social,232488
20190107,1.54682E+12,Mon Jan 07 04:45:43 GMT+05:30 2019,,Phone,Social,493752
20190107,1.54682E+12,Mon Jan 07 04:53:56 GMT+05:30 2019,,phone: WhatsApp,Social,210496
20190107,1.54682E+12,Mon Jan 07 04:57:27 GMT+05:30 2019,,phone: Gmail,Social,529847
20190107,1.54682E+12,Mon Jan 07 05:06:17 GMT+05:30 2019,,phone: YouTube,Art & Entertainment,1028021
20190107,1.54682E+12,Mon Jan 07 05:23:25 GMT+05:30 2019,,phone: File Manager,Art & Entertainment,348499
20190107,1.54682E+12,Mon Jan 07 05:29:13 GMT+05:30 2019,,sleep,Resting,701209
20190107,1.54682E+12,Mon Jan 07 05:40:54 GMT+05:30 2019,,phone: WhatsApp,Social,254175
20190107,1.54682E+12,Mon Jan 07 05:45:09 GMT+05:30 2019,,phone: Messaging,Social,146982
20190107,1.54682E+12,Mon Jan 07 05:47:36 GMT+05:30 2019,,sleep,Resting,498665
20190107,1.54682E+12,Mon Jan 07 05:55:54 GMT+05:30 2019,,phone: WhatsApp,Social,418225
20190107,1.54682E+12,Mon Jan 07 06:02:52 GMT+05:30 2019,,sleep,Resting,423323
20190107,1.54682E+12,Mon Jan 07 06:09:56 GMT+05:30 2019,,phone: mCent Browser,No category,1104373
20190107,1.54682E+12,Mon Jan 07 06:28:20 GMT+05:30 2019,,phone: WhatsApp,Social,169485
20190107,1.54682E+12,Mon Jan 07 06:31:10 GMT+05:30 2019,,sleep,Resting,4016773
20190107,1.54683E+12,Mon Jan 07 07:38:06 GMT+05:30 2019,,Phone,Social,144542
20190107,1.54683E+12,Mon Jan 07 07:40:31 GMT+05:30 2019,,sleep,Resting,573952
20190107,1.54683E+12,Mon Jan 07 07:50:05 GMT+05:30 2019,,phone: WPS Office,Professional Life,102112
20190107,1.54683E+12,Mon Jan 07 07:51:47 GMT+05:30 2019,,sleep,Resting,229323
20190107,1.54683E+12,Mon Jan 07 07:55:36 GMT+05:30 2019,home,walk,Transport,1602236
20190107,1.54683E+12,Mon Jan 07 08:22:19 GMT+05:30 2019,work,eat out,Social,536612
20190107,1.54683E+12,Mon Jan 07 08:31:15 GMT+05:30 2019,work,phone: Gmail,Social,109849
20190107,1.54683E+12,Mon Jan 07 08:33:05 GMT+05:30 2019,work,eat out,Social,1530326
20190107,1.54683E+12,Mon Jan 07 08:58:35 GMT+05:30 2019,work,phone: Chrome,Art & Entertainment,251013
20190107,1.54683E+12,Mon Jan 07 09:02:46 GMT+05:30 2019,work,eat out,Social,2007204
20190107,1.54683E+12,Mon Jan 07 09:36:14 GMT+05:30 2019,work,phone: Gmail,Social,124937
20190107,1.54683E+12,Mon Jan 07 09:38:19 GMT+05:30 2019,work,eat out,Social,7691958
20190107,1.54684E+12,Mon Jan 07 11:46:31 GMT+05:30 2019,,walk,Transport,161408
20190107,1.54684E+12,Mon Jan 07 11:49:12 GMT+05:30 2019,Amrita School of Engineering,,,
20190107,1.54684E+12,Mon Jan 07 12:06:11 GMT+05:30 2019,,walk,Transport,925698
20190107,1.54684E+12,Mon Jan 07 12:21:37 GMT+05:30 2019,,phone: Paytm,Personal Life,108225
20190107,1.54684E+12,Mon Jan 07 12:23:25 GMT+05:30 2019,,walk,Transport,624764
20190107,1.54684E+12,Mon Jan 07 12:33:50 GMT+05:30 2019,home,home time,Personal Life,2461423
20190107,1.54685E+12,Mon Jan 07 13:14:51 GMT+05:30 2019,home,walk,Transport,377053
20190107,1.54685E+12,Mon Jan 07 13:21:08 GMT+05:30 2019,,walk,Transport,631083
20190107,1.54685E+12,Mon Jan 07 13:31:39 GMT+05:30 2019,work,eat out,Social,175946
20190107,1.54685E+12,Mon Jan 07 13:34:35 GMT+05:30 2019,work,walk,Transport,213132
20190107,1.54685E+12,Mon Jan 07 13:38:08 GMT+05:30 2019,Amrita School of Engineering,,,
20190107,1.54685E+12,Mon Jan 07 13:41:11 GMT+05:30 2019,Amrita School of Engineering,,,
20190107,1.54685E+12,Mon Jan 07 15:25:20 GMT+05:30 2019,,walk,Transport,1676569
20190107,1.54686E+12,Mon Jan 07 15:53:17 GMT+05:30 2019,,,No category,327432
20190107,1.54686E+12,Mon Jan 07 15:58:44 GMT+05:30 2019,,call: Home Minister,Social,203111
20190107,1.54686E+12,Mon Jan 07 16:02:07 GMT+05:30 2019,,walk,Transport,292402
20190107,1.54686E+12,Mon Jan 07 16:07:00 GMT+05:30 2019,,,No category,1829124
20190107,1.54686E+12,Mon Jan 07 16:37:29 GMT+05:30 2019,,Phone,Social,1515801
20190107,1.54686E+12,Mon Jan 07 17:02:44 GMT+05:30 2019,,phone: WhatsApp,Social,344174
20190107,1.54686E+12,Mon Jan 07 17:08:29 GMT+05:30 2019,,Phone,Social,306087
20190107,1.54686E+12,Mon Jan 07 17:13:35 GMT+05:30 2019,,phone: WhatsApp,Social,179801
20190107,1.54686E+12,Mon Jan 07 17:16:35 GMT+05:30 2019,,,No category,1252703
20190107,1.54686E+12,Mon Jan 07 17:37:27 GMT+05:30 2019,,,No category,422490
20190107,1.54686E+12,Mon Jan 07 17:44:30 GMT+05:30 2019,,,No category,1617041
20190107,1.54686E+12,Mon Jan 07 18:11:27 GMT+05:30 2019,,phone: Contacts and dialer,Social,377897
20190107,1.54687E+12,Mon Jan 07 18:17:45 GMT+05:30 2019,,Phone,Social,169568
20190107,1.54687E+12,Mon Jan 07 18:20:34 GMT+05:30 2019,,phone: WhatsApp,Social,379394
20190107,1.54687E+12,Mon Jan 07 18:26:54 GMT+05:30 2019,,,No category,1255878
20190107,1.54687E+12,Mon Jan 07 18:47:49 GMT+05:30 2019,,phone: WhatsApp,Social,154769
20190107,1.54687E+12,Mon Jan 07 18:50:24 GMT+05:30 2019,,,No category,836685
20190107,1.54687E+12,Mon Jan 07 19:04:21 GMT+05:30 2019,,phone: WhatsApp,Social,132776
20190107,1.54687E+12,Mon Jan 07 19:06:34 GMT+05:30 2019,,phone: Zomato,Personal Life,1931276
20190107,1.54687E+12,Mon Jan 07 19:38:45 GMT+05:30 2019,,Phone,Social,252894
20190107,1.54687E+12,Mon Jan 07 19:42:58 GMT+05:30 2019,,,No category,2902824
20190107,1.54687E+12,Mon Jan 07 20:31:21 GMT+05:30 2019,,phone: Zomato,Personal Life,235221
20190107,1.54687E+12,Mon Jan 07 20:35:16 GMT+05:30 2019,,phone: Gallery,Art & Entertainment,314577
20190107,1.54687E+12,Mon Jan 07 20:40:31 GMT+05:30 2019,,phone: mCent Browser,No category,157075
20190107,1.54687E+12,Mon Jan 07 20:43:08 GMT+05:30 2019,,phone: Zomato,Personal Life,817685
20190107,1.54687E+12,Mon Jan 07 20:56:45 GMT+05:30 2019,,phone: inshorts,Social,206061
20190107,1.54688E+12,Mon Jan 07 21:00:11 GMT+05:30 2019,,phone: Zomato,Personal Life,704237
20190107,1.54688E+12,Mon Jan 07 21:11:56 GMT+05:30 2019,,phone: mCent Browser,No category,226629
20190107,1.54688E+12,Mon Jan 07 21:15:42 GMT+05:30 2019,,phone: Zomato,Personal Life,1023195
20190107,1.54688E+12,Mon Jan 07 21:32:45 GMT+05:30 2019,,phone: WhatsApp,Social,155505
20190107,1.54688E+12,Mon Jan 07 21:35:21 GMT+05:30 2019,,,No category,1119329
20190107,1.54688E+12,Mon Jan 07 21:54:00 GMT+05:30 2019,,phone: inshorts,Social,363479
20190107,1.54688E+12,Mon Jan 07 22:00:04 GMT+05:30 2019,,,No category,7195796
20190108,1.54689E+12,Tue Jan 08 00:00:00 GMT+05:30 2019,,,No category,20268700
20190108,1.54691E+12,Tue Jan 08 05:37:48 GMT+05:30 2019,,phone: WhatsApp,Social,166440
20190108,1.54691E+12,Tue Jan 08 05:40:35 GMT+05:30 2019,,phone: inshorts,Social,107480
20190108,1.54691E+12,Tue Jan 08 05:42:22 GMT+05:30 2019,,phone: mCent Browser,No category,1639355
20190108,1.54691E+12,Tue Jan 08 06:09:41 GMT+05:30 2019,,,No category,22446581
20190108,1.54693E+12,Tue Jan 08 12:23:48 GMT+05:30 2019,,phone: inshorts,Social,124165
20190108,1.54693E+12,Tue Jan 08 12:25:52 GMT+05:30 2019,,,No category,4827608
20190108,1.54694E+12,Tue Jan 08 13:46:20 GMT+05:30 2019,,phone: WPS Office,Professional Life,134786
20190108,1.54694E+12,Tue Jan 08 13:48:35 GMT+05:30 2019,,phone: mCent Browser,No category,347520
20190108,1.54694E+12,Tue Jan 08 13:54:22 GMT+05:30 2019,,phone: WPS Office,Professional Life,148606
20190108,1.54694E+12,Tue Jan 08 13:56:51 GMT+05:30 2019,,,No category,1547979
20190108,1.54694E+12,Tue Jan 08 14:22:39 GMT+05:30 2019,,phone: mCent Browser,No category,225726
20190108,1.54694E+12,Tue Jan 08 14:26:24 GMT+05:30 2019,,,No category,1912384
20190108,1.54694E+12,Tue Jan 08 14:58:17 GMT+05:30 2019,,phone: mCent Browser,No category,707217
20190108,1.54694E+12,Tue Jan 08 15:10:04 GMT+05:30 2019,,,No category,443492
20190108,1.54694E+12,Tue Jan 08 15:17:28 GMT+05:30 2019,,phone: mCent Browser,No category,101816
20190108,1.54694E+12,Tue Jan 08 15:19:09 GMT+05:30 2019,,,No category,1655468
20190108,1.54694E+12,Tue Jan 08 15:46:45 GMT+05:30 2019,,phone: Contacts and dialer,Social,102246
20190108,1.54694E+12,Tue Jan 08 15:48:27 GMT+05:30 2019,,,No category,1953717
20190108,1.54694E+12,Tue Jan 08 16:21:01 GMT+05:30 2019,home,phone: Cricbuzz,Art & Entertainment,130211
20190108,1.54694E+12,Tue Jan 08 16:23:11 GMT+05:30 2019,home,phone: mCent Browser,No category,126193
20190108,1.54694E+12,Tue Jan 08 16:25:17 GMT+05:30 2019,home,home time,Personal Life,6485124
20190108,1.54695E+12,Tue Jan 08 18:13:22 GMT+05:30 2019,,,No category,3346012
20190108,1.54695E+12,Tue Jan 08 19:09:08 GMT+05:30 2019,,phone: WhatsApp,Social,604605
20190108,1.54696E+12,Tue Jan 08 19:19:13 GMT+05:30 2019,,,No category,759868
20190108,1.54696E+12,Tue Jan 08 19:31:53 GMT+05:30 2019,,phone: WhatsApp,Social,169491
20190108,1.54696E+12,Tue Jan 08 19:34:42 GMT+05:30 2019,,,No category,687461
20190108,1.54696E+12,Tue Jan 08 19:46:10 GMT+05:30 2019,,sleep,Resting,2252448
20190108,1.54696E+12,Tue Jan 08 20:23:42 GMT+05:30 2019,,phone: mCent Browser,No category,403264
20190108,1.54696E+12,Tue Jan 08 20:30:25 GMT+05:30 2019,,sleep,Resting,225557
20190108,1.54696E+12,Tue Jan 08 20:34:11 GMT+05:30 2019,,phone: mCent Browser,No category,2006568
20190108,1.54696E+12,Tue Jan 08 21:07:38 GMT+05:30 2019,,sleep,Resting,1448725
20190108,1.54696E+12,Tue Jan 08 21:31:46 GMT+05:30 2019,,sleep,Resting,542387
20190108,1.54696E+12,Tue Jan 08 21:40:49 GMT+05:30 2019,,sleep,Resting,468948
20190108,1.54696E+12,Tue Jan 08 21:48:38 GMT+05:30 2019,,phone: Uber Eats,Transport,410274
20190108,1.54696E+12,Tue Jan 08 21:55:28 GMT+05:30 2019,,sleep,Resting,263123
20190108,1.54696E+12,Tue Jan 08 21:59:51 GMT+05:30 2019,,phone: Uber Eats,Transport,437074
20190108,1.54697E+12,Tue Jan 08 22:07:08 GMT+05:30 2019,,sleep,Resting,3708883
20190108,1.54697E+12,Tue Jan 08 23:08:57 GMT+05:30 2019,,phone: inshorts,Social,398632
20190108,1.54697E+12,Tue Jan 08 23:15:36 GMT+05:30 2019,,sleep,Resting,2663866
20190109,1.54697E+12,Wed Jan 09 00:00:00 GMT+05:30 2019,,sleep,Resting,25599398
20190109,1.547E+12,Wed Jan 09 07:06:39 GMT+05:30 2019,,phone: WPS Office,Professional Life,1681677
20190109,1.547E+12,Wed Jan 09 07:34:41 GMT+05:30 2019,,sleep,Resting,647338
20190109,1.547E+12,Wed Jan 09 07:45:28 GMT+05:30 2019,,walk,Transport,1498033
20190109,1.547E+12,Wed Jan 09 08:10:26 GMT+05:30 2019,work,eat out,Social,3104081
20190109,1.547E+12,Wed Jan 09 09:02:10 GMT+05:30 2019,work,phone: mCent Browser,No category,270242
20190109,1.54701E+12,Wed Jan 09 09:06:40 GMT+05:30 2019,work,eat out,Social,193623
20190109,1.54701E+12,Wed Jan 09 09:09:54 GMT+05:30 2019,work,phone: mCent Browser,No category,218141
20190109,1.54701E+12,Wed Jan 09 09:13:32 GMT+05:30 2019,work,eat out,Social,906675
20190109,1.54701E+12,Wed Jan 09 09:28:39 GMT+05:30 2019,work,phone: mCent Browser,No category,396562
20190109,1.54701E+12,Wed Jan 09 09:35:15 GMT+05:30 2019,work,phone: Disappointment,No category,532799
20190109,1.54701E+12,Wed Jan 09 09:44:08 GMT+05:30 2019,work,eat out,Social,701662
20190109,1.54701E+12,Wed Jan 09 09:55:50 GMT+05:30 2019,work,phone: mCent Browser,No category,156419
20190109,1.54701E+12,Wed Jan 09 09:58:26 GMT+05:30 2019,work,eat out,Social,1198219
20190109,1.54701E+12,Wed Jan 09 10:18:24 GMT+05:30 2019,work,phone: WPS Office,Professional Life,152081
20190109,1.54701E+12,Wed Jan 09 10:20:56 GMT+05:30 2019,work,eat out,Social,6000150
20190109,1.54702E+12,Wed Jan 09 12:00:57 GMT+05:30 2019,,walk,Transport,456201
20190109,1.54702E+12,Wed Jan 09 12:08:33 GMT+05:30 2019,Amrita School of Engineering,,,
20190109,1.54702E+12,Wed Jan 09 12:56:55 GMT+05:30 2019,,walk,Transport,920707
20190109,1.54702E+12,Wed Jan 09 13:12:16 GMT+05:30 2019,,,No category,1154020
20190109,1.54702E+12,Wed Jan 09 13:31:30 GMT+05:30 2019,Indo-US initiatives,lesson,Professional Life,1179807
20190109,1.54702E+12,Wed Jan 09 13:51:10 GMT+05:30 2019,Indo-US initiatives,walk,Transport,395346
20190109,1.54702E+12,Wed Jan 09 13:57:45 GMT+05:30 2019,,walk,Transport,292931
20190109,1.54702E+12,Wed Jan 09 14:02:38 GMT+05:30 2019,Amrita School Of Business,lesson,Professional Life,427094
20190109,1.54702E+12,Wed Jan 09 14:09:45 GMT+05:30 2019,Amrita School Of Business,phone: Drive,Professional Life,126596
20190109,1.54702E+12,Wed Jan 09 14:11:52 GMT+05:30 2019,Amrita School Of Business,lesson,Professional Life,209374
20190109,1.54702E+12,Wed Jan 09 14:15:21 GMT+05:30 2019,,walk,Transport,323412
20190109,1.54702E+12,Wed Jan 09 14:20:45 GMT+05:30 2019,work,eat out,Social,593076
20190109,1.54702E+12,Wed Jan 09 14:30:38 GMT+05:30 2019,work,phone: WPS Office,Professional Life,332317
20190109,1.54702E+12,Wed Jan 09 14:36:10 GMT+05:30 2019,work,eat out,Social,524539
20190109,1.54703E+12,Wed Jan 09 14:44:54 GMT+05:30 2019,work,phone: WPS Office,Professional Life,221940
20190109,1.54703E+12,Wed Jan 09 14:48:36 GMT+05:30 2019,work,eat out,Social,142282
20190109,1.54703E+12,Wed Jan 09 14:50:59 GMT+05:30 2019,work,phone: mCent Browser,No category,208464
20190109,1.54703E+12,Wed Jan 09 14:54:27 GMT+05:30 2019,work,eat out,Social,212876
20190109,1.54703E+12,Wed Jan 09 14:58:00 GMT+05:30 2019,,run,Sport & Fitness,283619
20190109,1.54703E+12,Wed Jan 09 15:02:44 GMT+05:30 2019,,walk,Transport,2582177
20190109,1.54703E+12,Wed Jan 09 15:45:46 GMT+05:30 2019,,,No category,5277010
20190109,1.54703E+12,Wed Jan 09 17:13:43 GMT+05:30 2019,home,home time,Personal Life,3488614
20190109,1.54704E+12,Wed Jan 09 18:11:51 GMT+05:30 2019,home,phone: WhatsApp,Social,345586
20190109,1.54704E+12,Wed Jan 09 18:17:37 GMT+05:30 2019,home,home time,Personal Life,2435211
20190109,1.54704E+12,Wed Jan 09 18:58:12 GMT+05:30 2019,home,phone: WhatsApp,Social,777742
20190109,1.54704E+12,Wed Jan 09 19:11:10 GMT+05:30 2019,home,home time,Personal Life,1023719
20190109,1.54704E+12,Wed Jan 09 19:28:14 GMT+05:30 2019,,phone: WhatsApp,Social,300437
20190109,1.54704E+12,Wed Jan 09 19:33:14 GMT+05:30 2019,,phone: Browser,Art & Entertainment,681630
20190109,1.54704E+12,Wed Jan 09 19:44:36 GMT+05:30 2019,,phone: Gmail,Social,157567
20190109,1.54704E+12,Wed Jan 09 19:47:13 GMT+05:30 2019,,sleep,Resting,2090036
20190109,1.54705E+12,Wed Jan 09 20:22:03 GMT+05:30 2019,,phone: Zomato,Personal Life,470863
20190109,1.54705E+12,Wed Jan 09 20:29:54 GMT+05:30 2019,,phone: Uber Eats,Transport,264649
